SALEYEAR,SALETYPE,SALECODE,SALEDATE,BOOK,DAY,HIP,HIPNUM,HORSE,CHORSE,RATING,TATTOO,DATEFOAL,AGE,COLOR,SEX,GAIT,TYPE,RECORD,ET,ELIG,SIRE,CSIRE,DAM,CDAM,SIREOFDAM,CSIREOFDAM,DAMOFDAM,CDAMOFDAM,DAMTATT,DAMYOF,DDAMTATT,BREDTO,LASTBRED,CONLNAME,CONSNO,PEMCODE,PURFNAME,PURLNAME,SBCITY,SBSTATE,SBCOUNTRY,PRICE,CURRENCY,URL,NFFM,PRIVATESALE,BREED,YEARFOAL
2020,Y,KEESEPT20,2020-09-13,1,1,19,19,Kendall Square,Kendall Square,,,,,B,C,,Y,,,,Quality Road,Quality Road,Yes It's Jackie,Yes It's Jackie,,,,,,,,,,"Woodford Thoroughbreds, Agent I ",,,,"Donato Lanni, Agt for SF/Starlight/Madaket",,,,250000,,,,,T,
2020,Y,KEESEPT20,2020-09-13,1,1,20,20,Callmemarthajane,Callmemarthajane,,,,,B,F,,Y,,,,Gun Runner,Gun Runner,Youcan'tcatchme,Youcan'tcatchme,,,,,,,,,,"Mulholland Springs, Agent XVIII ",,,,Tommy Town Thoroughbreds,,,,90000,,,,,T,
2020,Y,KEESEPT20,2020-09-13,1,1,21,21,Cha Cha Loco,Cha Cha Loco,,,,,CH,C,,Y,,,,American Pharoah,American Pharoah,You Crack Me Up,You Crack Me Up,,,,,,,,,,"Paramount Sales, Agent LVII ",,,,"Dale Romans, Agt. for Marc Holiday",,,,275000,,,,,T,
2020,Y,KEESEPT20,2020-09-13,1,1,22,22,Ignitis,Ignitis,,,,,DB/BR,C,,Y,,,,Nyquist,Nyquist,Zaharias,Zaharias,,,,,,,,,,"Dromoland Farm Inc. (Gerry Dilger), Agent I ",,,,"R.N.A. (190,000)",,,,,,,,,T,
2020,Y,KEESEPT20,2020-09-13,1,1,23,23,Mystic Quest,Mystic Quest,,,,,CH,C,,Y,,,,Curlin,Curlin,Zayanna,Zayanna,,,,,,,,,,"Taylor Made Sales Agency, Agent for Siena Farm LLC ",,,,"R.N.A. (735,000)",,,,,,,,,T,
2020,Y,KEESEPT20,2020-09-13,1,1,24,24,Little Skellig,Little Skellig,,,,,B,F,,Y,,,,Malibu Moon,Malibu Moon,Zia,Zia,,,,,,,,,,"Taylor Made Sales Agency, Agent X ",,,,"R.N.A. (140,000)",,,,,,,,,T,
2020,Y,KEESEPT20,2020-09-13,1,1,25,25,Saddle Up Jessie,Saddle Up Jessie,,,,,DB/BR,F,,Y,,,,More Than Ready,More Than Ready,Zondaq,Zondaq,,,,,,,,,,"Indian Creek, Agent ",,,,Out,,,,0,,,,,T,
2020,Y,KEESEPT20,2020-09-13,1,1,26,26,Ghostinyou,Ghostinyou,,,,,DB/BR,C,,Y,,,,Ghostzapper,Ghostzapper,Abatis,Abatis,,,,,,,,,,Stonehaven Steadings ,,,,"R.N.A. (200,000)",,,,,,,,,T,
2020,Y,KEESEPT20,2020-09-13,1,1,27,27,Froskurinn,Froskurinn,,,,,CH,F,,Y,,,,Speightstown,Speightstown,Abingdon,Abingdon,,,,,,,,,,Mt. Brilliant Farm ,,,,"Patrick Masson, Agent for Green Lantern",,,,400000,,,,,T,
2020,Y,KEESEPT20,2020-09-13,1,1,28,28,Beyond Perfection,Beyond Perfection,,,,,CH,F,,Y,,,,Curlin,Curlin,Above Perfection,Above Perfection,,,,,,,,,,"Dromoland Farm Inc. (Gerry Dilger), Agent II ",,,,Out,,,,0,,,,,T,
2020,Y,KEESEPT20,2020-09-13,1,1,29,29,Best Actor,Best Actor,,,,,DB/BR,C,,Y,,,,Flatter,Flatter,Abraqat,Abraqat,,,,,,,,,,"Beau Lane Bloodstock, Agent IV ",,,,"Ben Glass, Agent",,,,330000,,,,,T,
2020,Y,KEESEPT20,2020-09-13,1,1,30,30,Airglow,Airglow,,,,,CH,F,,Y,,,,Kitten's Joy,Kitten's Joy,Absolute Crackers (IRE),Absolute Crackers (IRE),,,,,,,,,,"Lane's End, Agent ",,,,Flaxman Stables Ireland LTD,,,,130000,,,,,T,
2020,Y,KEESEPT20,2020-09-13,1,1,31,31,Omnia Vincit,Omnia Vincit,,,,,CH,C,,Y,,,,Curlin,Curlin,Academic,Academic,,,,,,,,,,"Taylor Made Sales Agency, Agent CCVIII ",,,,ANW Racing,,,,130000,,,,,T,
2020,Y,KEESEPT20,2020-09-13,1,1,32,32,Veronica Greene,Veronica Greene,,,,,B,F,,Y,,,,Tapit,Tapit,Adorable Miss,Adorable Miss,,,,,,,,,,"Gainesway, Agent XLIII ",,,,"White Birch Farm, Inc.",,,,260000,,,,,T,
2020,Y,KEESEPT20,2020-09-13,1,1,33,33,Palm Island,Palm Island,,,,,DB/BR,C,,Y,,,,Uncle Mo,Uncle Mo,Afleet Maggi,Afleet Maggi,,,,,,,,,,"Taylor Made Sales Agency, Agent CXCVII ",,,,Knights Bloodstock,,,,335000,,,,,T,
2020,Y,KEESEPT20,2020-09-13,1,1,34,34,Redemption Time,Redemption Time,,,,,B,C,,Y,,,,Runhappy,Runhappy,A Jealous Woman,A Jealous Woman,,,,,,,,,,"Taylor Made Sales Agency, Agent CLXXXVI ",,,,"R.N.A. (190,000)",,,,,,,,,T,
2020,Y,KEESEPT20,2020-09-13,1,1,35,35,Miss Interpret,Miss Interpret,,,,,B,F,,Y,,,,Street Sense,Street Sense,All Mettle,All Mettle,,,,,,,,,,"Taylor Made Sales Agency, Agent X ",,,,"F Brothers, Agent",,,,100000,,,,,T,
2020,Y,KEESEPT20,2020-09-13,1,1,36,36,All Girl,All Girl,,,,,DB/BR,F,,Y,,,,Ghostzapper,Ghostzapper,Allusion,Allusion,,,,,,,,,,"Gainesway, Agent X ",,,,"F Brothers, Agent",,,,220000,,,,,T,
2020,Y,KEESEPT20,2020-09-13,1,1,37,37,Admiral Halsey,Admiral Halsey,,,,,DB/BR,C,,Y,,,,War Front,War Front,Aloof (IRE),Aloof (IRE),,,,,,,,,,"Timber Town (Mr. & Mrs. T. Wayne Sweezey), Agent I ",,,,"Sweetwater Trading Co., Agt. for Rockingham Ranch",,,,230000,,,,,T,
2020,Y,KEESEPT20,2020-09-13,1,1,38,38,,,,,,,CH,C,,Y,,,,Distorted Humor,Distorted Humor,Amber Grace,Amber Grace,,,,,,,,,,"Taylor Made Sales Agency, Agent CCXV ",,,,Out,,,,0,,,,,T,
2020,Y,KEESEPT20,2020-09-13,1,1,39,39,Verstappen,Verstappen,,,,,B,C,,Y,,,,War Front,War Front,Andromeda Galaxy (FR),Andromeda Galaxy (FR),,,,,,,,,,"Eaton Sales, Agent ",,,,"Stripes Stable, LLC",,,,325000,,,,,T,
2020,Y,KEESEPT20,2020-09-13,1,1,40,40,Gilded Age,Gilded Age,,,,,B,C,,Y,,,,Medaglia d'Oro,Medaglia d'Oro,Angela Renee,Angela Renee,,,,,,,,,,"Taylor Made Sales Agency, Agent CCXI ",,,,Grandview,,,,600000,,,,,T,
2020,Y,KEESEPT20,2020-09-13,1,1,41,41,Bloodline,Bloodline,,,,,DB/BR,C,,Y,,,,Uncle Mo,Uncle Mo,A. P. Dream,A. P. Dream,,,,,,,,,,"Lane's End, Agent for Kinsman Farm ",,,,"R.N.A. (325,000)",,,,,,,,,T,
2020,Y,KEESEPT20,2020-09-13,1,1,42,42,Blue Devil,Blue Devil,,,,,B,C,,Y,,,,Uncle Mo,Uncle Mo,Apologize,Apologize,,,,,,,,,,Mt. Brilliant Farm ,,,,"Donato Lanni, Agt for SF/Starlight/Madaket",,,,300000,,,,,T,
2020,Y,KEESEPT20,2020-09-13,1,1,43,43,Teasing,Teasing,,,,,B,F,,Y,,,,Tapit,Tapit,Appealing Zophie,Appealing Zophie,,,,,,,,,,"Eaton Sales, Agent ",,,,"R.N.A. (185,000)",,,,,,,,,T,
2020,Y,KEESEPT20,2020-09-13,1,1,44,44,Forgotten Realm,Forgotten Realm,,,,,CH,F,,Y,,,,Curlin,Curlin,Applauding,Applauding,,,,,,,,,,"Hunter Valley Farm, Agent ",,,,David Redvers,,,,625000,,,,,T,
2020,Y,KEESEPT20,2020-09-13,1,1,45,45,Genesis One,Genesis One,,,,,B,C,,Y,,,,Medaglia d'Oro,Medaglia d'Oro,Apt,Apt,,,,,,,,,,"Denali Stud, Agent LXV ",,,,Maverick Racing,,,,330000,,,,,T,
2020,Y,KEESEPT20,2020-09-13,1,1,46,46,Curbstone,Curbstone,,,,,DB/BR,C,,Y,,,,Street Sense,Street Sense,Archstone,Archstone,,,,,,,,,,"Hunter Valley Farm, Agent ",,,,"R.N.A. (120,000)",,,,,,,,,T,
2020,Y,KEESEPT20,2020-09-13,1,1,47,47,Celestia,Celestia,,,,,B,F,,Y,,,,Uncle Mo,Uncle Mo,Arienza,Arienza,,,,,,,,,,"Taylor Made Sales Agency, Agent CLXXIV ",,,,MV Magnier,,,,225000,,,,,T,
2020,Y,KEESEPT20,2020-09-13,1,1,48,48,Syndra,Syndra,,,,,DB/BR,F,,Y,,,,Street Sense,Street Sense,Arkanian,Arkanian,,,,,,,,,,"Paramount Sales, Agent XL ",,,,"R.N.A. (100,000)",,,,,,,,,T,
2020,Y,KEESEPT20,2020-09-13,1,1,49,49,Varatti,Varatti,,,,,B,C,,Y,,,,Into Mischief,Into Mischief,Artemis,Artemis,,,,,,,,,,"Taylor Made Sales Agency, Agent for Siena Farm LLC ",,,,Maverick Racing,,,,350000,,,,,T,
2020,Y,KEESEPT20,2020-09-13,1,1,50,50,Got Thunder,Got Thunder,,,,,GR/RO,C,,Y,,,,Arrogate,Arrogate,Ask the Question,Ask the Question,,,,,,,,,,Calumet Farm ,,,,Golf 20/21,,,,155000,,,,,T,
2020,Y,KEESEPT20,2020-09-13,1,1,51,51,Bob Marco,Bob Marco,,,,,DB/BR,C,,Y,,,,Arrogate,Arrogate,Astray,Astray,,,,,,,,,,"Machmer Hall Sales, Agent for Machmer Hall ",,,,Eclipse Thoroughbred Partners and Whitehorse,,,,250000,,,,,T,
2020,Y,KEESEPT20,2020-09-13,1,1,52,52,Tiger to Remember,Tiger to Remember,,,,,CH,C,,Y,,,,Kitten's Joy,Kitten's Joy,Athenian (IRE),Athenian (IRE),,,,,,,,,,"Paramount Sales, Agent XL ",,,,"R.N.A. (190,000)",,,,,,,,,T,
2020,Y,KEESEPT20,2020-09-13,1,1,53,53,Daniel Sun,Daniel Sun,,,,,CH,C,,Y,,,,Kitten's Joy,Kitten's Joy,Atlantic Voyage,Atlantic Voyage,,,,,,,,,,"Hill 'n' Dale Sales Agency, Agent ",,,,"X-Men Racing, LLC",,,,90000,,,,,T,
2020,Y,KEESEPT20,2020-09-13,1,1,54,54,Moon Dog,Moon Dog,,,,,CH,C,,Y,,,,California Chrome,California Chrome,Aura of the Moon,Aura of the Moon,,,,,,,,,,"Taylor Made Sales Agency, Agent CC ",,,,"R.N.A. (120,000)",,,,,,,,,T,
2020,Y,KEESEPT20,2020-09-13,1,1,55,55,Electro World,Electro World,,,,,B,F,,Y,,,,Into Mischief,Into Mischief,Ava Pie,Ava Pie,,,,,,,,,,"Taylor Made Sales Agency, Agent CXXX ",,,,Yamaguchi Stable,,,,385000,,,,,T,
2020,Y,KEESEPT20,2020-09-13,1,1,56,56,Fort Washington,Fort Washington,,,,,DB/BR,C,,Y,,,,War Front,War Front,Azaelia (FR),Azaelia (FR),,,,,,,,,,"Claiborne Farm, Agent ",,,,Out,,,,0,,,,,T,
2020,Y,KEESEPT20,2020-09-13,1,1,57,57,Conch Pearl,Conch Pearl,,,,,CH,F,,Y,,,,American Pharoah,American Pharoah,A Z Warrior,A Z Warrior,,,,,,,,,,"Eaton Sales, Agent ",,,,North Hills,,,,340000,,,,,T,
2020,Y,KEESEPT20,2020-09-13,1,1,58,58,I'm Baffled,I'm Baffled,,,,,B,F,,Y,,,,Medaglia d'Oro,Medaglia d'Oro,Baffled,Baffled,,,,,,,,,,"Denali Stud, Agent LIX ",,,,Whisper Hill Farm LLC,,,,1100000,,,,,T,
2020,Y,KEESEPT20,2020-09-13,1,1,59,59,Waltz,Waltz,,,,,DB/BR,C,,Y,,,,Medaglia d'Oro,Medaglia d'Oro,Ball Dancing,Ball Dancing,,,,,,,,,,"Lane's End, Agent ",,,,"R.N.A. (170,000)",,,,,,,,,T,
2020,Y,KEESEPT20,2020-09-13,1,1,60,60,Fort Ticonderoga,Fort Ticonderoga,,,,,B,C,,Y,,,,War Front,War Front,Ballet Pacifica,Ballet Pacifica,,,,,,,,,,"Taylor Made Sales Agency, Agent CCVII ",,,,Out,,,,0,,,,,T,
2020,Y,KEESEPT20,2020-09-13,1,1,61,61,Dealmeinbud,Dealmeinbud,,,,,B,C,,Y,,,,Practical Joke,Practical Joke,Bama Belle,Bama Belle,,,,,,,,,,"St George Sales, Agent I ",,,,Out,,,,0,,,,,T,
2020,Y,KEESEPT20,2020-09-13,1,1,62,62,Ready At Two,Ready At Two,,,,,B,F,,Y,,,,Empire Maker,Empire Maker,Bar Hopper,Bar Hopper,,,,,,,,,,"Paramount Sales, Agent LXXXVI ",,,,Clark Brewster,,,,40000,,,,,T,
2020,Y,KEESEPT20,2020-09-13,1,1,63,63,Montebello,Montebello,,,,,B,C,,Y,,,,Curlin,Curlin,Beautiful But Blue,Beautiful But Blue,,,,,,,,,,"Sequel New York, Agent for Chester and Mary Broman ",,,,"Donato Lanni, Agt for SF/Starlight/Madaket",,,,400000,,,,,T,
2020,Y,KEESEPT20,2020-09-13,1,1,64,64,Improper,Improper,,,,,B,C,,Y,,,,Into Mischief,Into Mischief,Beholden,Beholden,,,,,,,,,,"Taylor Made Sales Agency, Agent XCVII ",,,,Robert Baker and William Mack,,,,350000,,,,,T,
2020,Y,KEESEPT20,2020-09-13,1,1,65,65,Faith's Reward,Faith's Reward,,,,,B,F,,Y,,,,Uncle Mo,Uncle Mo,Believe You Can,Believe You Can,,,,,,,,,,"Brereton C. Jones/Airdrie Stud Inc., Agent ",,,,"R.N.A. (800,000)",,,,,,,,,T,
2020,Y,KEESEPT20,2020-09-13,1,1,66,66,Up to the Mark,Up to the Mark,,,,,B,C,,Y,,,,Not This Time,Not This Time,Belle's Finale,Belle's Finale,,,,,,,,,,"Taylor Made Sales Agency, Agent CXXI ",,,,"West Bldstk,Agt for Repole Stables&St Elias Stable",,,,450000,,,,,T,
2020,Y,KEESEPT20,2020-09-13,1,1,67,67,Ganadora,Ganadora,,,,,B,F,,Y,,,,Quality Road,Quality Road,Beloveda,Beloveda,,,,,,,,,,"Gainesway, Agent XI ",,,,"Donato Lanni, Agent",,,,1000000,,,,,T,
2020,Y,KEESEPT20,2020-09-13,1,1,68,68,Summer in Malibu,Summer in Malibu,,,,,CH,C,,Y,,,,Malibu Moon,Malibu Moon,Bev's Summer Song,Bev's Summer Song,,,,,,,,,,"Paramount Sales, Agent LXXXIII ",,,,"R.N.A. (65,000)",,,,,,,,,T,
2020,Y,KEESEPT20,2020-09-13,1,1,69,69,Themley,Themley,,,,,B,F,,Y,,,,Uncle Mo,Uncle Mo,Beyond Ambition,Beyond Ambition,,,,,,,,,,"Taylor Made Sales Agency, Agent CXCVIII ",,,,Out,,,,0,,,,,T,
2020,Y,KEESEPT20,2020-09-13,1,1,70,70,Fujin Shojo,Fujin Shojo,,,,,CH,F,,Y,,,,Speightstown,Speightstown,Big Raven (IRE),Big Raven (IRE),,,,,,,,,,"Glennwood Farm Inc., Agent ",,,,Akira Katayama,,,,235000,,,,,T,
2020,Y,KEESEPT20,2020-09-13,1,1,71,71,Jouett,Jouett,,,,,B,C,,Y,,,,Empire Maker,Empire Maker,Bird Town,Bird Town,,,,,,,,,,"Gainesway, Agent XV ",,,,Out,,,,0,,,,,T,
2020,Y,KEESEPT20,2020-09-13,1,1,72,72,King Curlin,King Curlin,,,,,DB/BR,C,,Y,,,,Curlin,Curlin,Blingismything,Blingismything,,,,,,,,,,"Woodford Thoroughbreds, Agent I ",,,,"R.N.A. (285,000)",,,,,,,,,T,
2020,Y,KEESEPT20,2020-09-13,1,1,73,73,Woodline,Woodline,,,,,CH,C,,Y,,,,Gun Runner,Gun Runner,Blip n' Th Bye,Blip n' Th Bye,,,,,,,,,,Beau Lane Bloodstock ,,,,"R.N.A. (435,000)",,,,,,,,,T,
2020,Y,KEESEPT20,2020-09-13,1,1,74,74,Active Duty,Active Duty,,,,,B,C,,Y,,,,Medaglia d'Oro,Medaglia d'Oro,Blue Violet,Blue Violet,,,,,,,,,,"Taylor Made Sales Agency, Agent CCXX ",,,,Out,,,,0,,,,,T,
2020,Y,KEESEPT20,2020-09-13,1,1,75,75,Humidor,Humidor,,,,,B,C,,Y,,,,Distorted Humor,Distorted Humor,Bold Breanna,Bold Breanna,,,,,,,,,,"Four Star Sales, Agent ",,,,"Bradley Thoroughbreds, Agt. for Rodeo Creek Racing",,,,300000,,,,,T,
2020,Y,KEESEPT20,2020-09-13,1,1,76,76,Gorgeous Carina,Gorgeous Carina,,,,,B,F,,Y,,,,Into Mischief,Into Mischief,Bonne Rafaela (BRZ),Bonne Rafaela (BRZ),,,,,,,,,,"Denali Stud, Agent LXII ",,,,"R.N.A. (150,000)",,,,,,,,,T,
2020,Y,KEESEPT20,2020-09-13,1,1,77,77,Disputed River,Disputed River,,,,,B,C,,Y,,,,American Pharoah,American Pharoah,Border Dispute,Border Dispute,,,,,,,,,,"Blandford Stud (Padraig Campion), Agent ",,,,"Mick Price Racing, Australia",,,,225000,,,,,T,
2020,Y,KEESEPT20,2020-09-13,1,1,78,78,Barossa,Barossa,,,,,B,C,,Y,,,,Into Mischief,Into Mischief,Bouquet Booth,Bouquet Booth,,,,,,,,,,"Four Star Sales, Agent for Spendthrift Farm LLC ",,,,"Donato Lanni, Agt for SF/Starlight/Madaket",,,,775000,,,,,T,
2020,Y,KEESEPT20,2020-09-13,1,1,79,79,Angelsilica,Angelsilica,,,,,B,F,,Y,,,,Dark Angel (IRE),Dark Angel (IRE),Brave Anna,Brave Anna,,,,,,,,,,"Four Star Sales, Agent ",,,,North Hills,,,,150000,,,,,T,
2020,Y,KEESEPT20,2020-09-13,1,1,80,80,Smooth Ride,Smooth Ride,,,,,DB/BR,C,,Y,,,,Candy Ride (ARG),Candy Ride (ARG),Brilliant Jewel,Brilliant Jewel,,,,,,,,,,"Lane's End, Agent ",,,,Mayberry Farm,,,,450000,,,,,T,
2020,Y,KEESEPT20,2020-09-13,1,1,81,81,Prevaricate,Prevaricate,,,,,DB/BR,F,,Y,,,,Medaglia d'Oro,Medaglia d'Oro,Broadway's Alibi,Broadway's Alibi,,,,,,,,,,"Lane's End, Agent ",,,,Out,,,,0,,,,,T,
2020,Y,KEESEPT20,2020-09-13,1,1,82,82,Monarcha Del Nilo,Monarcha Del Nilo,,,,,B,F,,Y,,,,American Pharoah,American Pharoah,Brushwork,Brushwork,,,,,,,,,,"Taylor Made Sales Agency, Agent CLVIII ",,,,"R.N.A. (490,000)",,,,,,,,,T,
2020,Y,KEESEPT20,2020-09-13,1,1,83,83,Steele Grace,Steele Grace,,,,,GR/RO,F,,Y,,,,Arrogate,Arrogate,Bsharpsonata,Bsharpsonata,,,,,,,,,,Sierra Farm ,,,,"R.N.A. (185,000)",,,,,,,,,T,
2020,Y,KEESEPT20,2020-09-13,1,1,84,84,Tommy Bee,Tommy Bee,,,,,B,C,,Y,,,,Medaglia d'Oro,Medaglia d'Oro,Callback,Callback,,,,,,,,,,"Hill 'n' Dale Sales Agency, Agent ",,,,"R.N.A. (200,000)",,,,,,,,,T,
2020,Y,KEESEPT20,2020-09-13,1,1,85,85,Granlusso,Granlusso,,,,,GR/RO,C,,Y,,,,Street Sense,Street Sense,Cambiocorsa,Cambiocorsa,,,,,,,,,,"Lane's End, Agent ",,,,Out,,,,0,,,,,T,
2020,Y,KEESEPT20,2020-09-13,1,1,86,86,Money's On Kitten,Money's On Kitten,,,,,B,C,,Y,,,,Kitten's Joy,Kitten's Joy,Cardinalli,Cardinalli,,,,,,,,,,Ramsey Farm ,,,,Out,,,,0,,,,,T,
2020,Y,KEESEPT20,2020-09-13,1,1,87,87,Pius Maximus,Pius Maximus,,,,,B,C,,Y,,,,Curlin,Curlin,Carina Mia,Carina Mia,,,,,,,,,,"Hill 'n' Dale Sales Agency, Agent ",,,,Out,,,,0,,,,,T,
2020,Y,KEESEPT20,2020-09-13,1,1,88,88,Cancel This,Cancel This,,,,,B,F,,Y,,,,Malibu Moon,Malibu Moon,Catch My Fancy,Catch My Fancy,,,,,,,,,,"Paramount Sales, Agent LXXV ",,,,C.J. Thoroughbreds,,,,180000,,,,,T,
2020,Y,KEESEPT20,2020-09-13,1,1,89,89,Arollercoasterride,Arollercoasterride,,,,,DB/BR,C,,Y,,,,Curlin,Curlin,Catch the Thrill,Catch the Thrill,,,,,,,,,,"Eaton Sales, Agent ",,,,"R.N.A. (290,000)",,,,,,,,,T,
2020,Y,KEESEPT20,2020-09-13,1,1,90,90,Cathryn's Gold,Cathryn's Gold,,,,,B,F,,Y,,,,Medaglia d'Oro,Medaglia d'Oro,Cathryn Sophia,Cathryn Sophia,,,,,,,,,,"Denali Stud, Agent LIX ",,,,Out,,,,0,,,,,T,
2020,Y,KEESEPT20,2020-09-13,1,1,91,91,Meander,Meander,,,,,B,F,,Y,,,,Quality Road,Quality Road,Cat Lore,Cat Lore,,,,,,,,,,Stone Farm ,,,,Out,,,,0,,,,,T,
2020,Y,KEESEPT20,2020-09-13,1,1,92,92,Mystic Wells,Mystic Wells,,,,,B,F,,Y,,,,Kitten's Joy,Kitten's Joy,Cat On a Tin Roof,Cat On a Tin Roof,,,,,,,,,,Ramsey Farm ,,,,Bishop Bloodstock,,,,75000,,,,,T,
2020,Y,KEESEPT20,2020-09-13,1,1,93,93,Manchester,Manchester,,,,,CH,C,,Y,,,,Curlin,Curlin,Cavalia,Cavalia,,,,,,,,,,"Denali Stud, Agent LXIII ",,,,Out,,,,0,,,,,T,
