SALEYEAR,SALETYPE,SALECODE,SALEDATE,BOOK,DAY,HIP,HIPNUM,HORSE,CHORSE,RATING,TATTOO,DATEFOAL,AGE,COLOR,SEX,GAIT,TYPE,RECORD,ET,ELIG,SIRE,CSIRE,DAM,CDAM,SIREOFDAM,CSIREOFDAM,DAMOFDAM,CDAMOFDAM,DAMTATT,DAMYOF,DDAMTATT,BREDTO,LASTBRED,CONLNAME,CONSNO,PEMCODE,PURFNAME,PURLNAME,SBCITY,SBSTATE,SBCOUNTRY,PRICE,CURRENCY,URL,NFFM,PRIVATESALE,BREED,YEARFOAL
2022.0,Y,KEESEPT22,2022-09-12,1,1,11,11,Dr. Park,Dr. Park,,,,,DB/BR,C,,Y,,,,Uncle Mo,Uncle Mo,Queen Caroline,Queen Caroline,,,,,,,,,,"Bluegrass Thoroughbred Services Inc., Agent for South Gate Farm, LLC",,,,Mayberry Farm,,,,850000,,,,,T,
2022.0,Y,KEESEPT22,2022-09-12,1,1,12,12,,,,,,,CH,C,,Y,,,,Hard Spun,Hard Spun,Quick Flip,Quick Flip,,,,,,,,,,"Taylor Made Sales Agency, Agent for Spendthrift Farm LLC ",,,,Repole Stable & St. Elias Stables,,,,550000,,,,,T,
2022.0,Y,KEESEPT22,2022-09-12,1,1,13,13,Old Frankfort,Old Frankfort,,,,,DB/BR,F,,Y,,,,Curlin,Curlin,Quiet Flirt,Quiet Flirt,,,,,,,,,,"Taylor Made Sales Agency, Agent CLVIII ",,,,Out,,,,0,,,,,T,
2022.0,Y,KEESEPT22,2022-09-12,1,1,14,14,First Bid,First Bid,,,,,GR/RO,C,,Y,,,,More Than Ready,More Than Ready,Realistic,Realistic,,,,,,,,,,"Burleson Farms, Agent ",,,,"Willis Horton Racing, LLC",,,,150000,,,,,T,
2022.0,Y,KEESEPT22,2022-09-12,1,1,15,15,Roikop,Roikop,,,,,GR/RO,F,,Y,,,,Ghostzapper,Ghostzapper,Red Ruby,Red Ruby,,,,,,,,,,"Warrendale Sales, Agent for Sandra Sexton and Silver Fern Farm, LLC",,,,Eclipse Thoroughbred Partners & Gary Barber,,,,320000,,,,,T,
2022.0,Y,KEESEPT22,2022-09-12,1,1,16,16,,,,,,,B,F,,Y,,,,Bernardini,Bernardini,Redwood Dancer,Redwood Dancer,,,,,,,,,,Mt. Brilliant Farm ,,,,Out,,,,0,,,,,T,
2022.0,Y,KEESEPT22,2022-09-12,1,1,17,17,Radiant Queen,Radiant Queen,,,,,CH,F,,Y,,,,Gun Runner,Gun Runner,Renee's Queen,Renee's Queen,,,,,,,,,,"Woods Edge Farm (Peter O'Callaghan), Agent ",,,,"Kerri Radcliffe, Agent for AMO Racing ",,,,475000,,,,,T,
2022.0,Y,KEESEPT22,2022-09-12,1,1,18,18,Greer My Dear,Greer My Dear,,,,,B,F,,Y,,,,Medaglia d'Oro,Medaglia d'Oro,Rich Mommy,Rich Mommy,,,,,,,,,,"Mulholland Springs, Agent for Spendthrift Farm LLC ",,,,Out,,,,0,,,,,T,
2022.0,Y,KEESEPT22,2022-09-12,1,1,19,19,Shingle,Shingle,,,,,CH,C,,Y,,,,Omaha Beach,Omaha Beach,Riley's Choice,Riley's Choice,,,,,,,,,,"Upson Downs Farm, Agent IV ",,,,Out,,,,0,,,,,T,
2022.0,Y,KEESEPT22,2022-09-12,1,1,20,20,By the Sword,By the Sword,,,,,CH,C,,Y,,,,Curlin,Curlin,Rock Jasmine,Rock Jasmine,,,,,,,,,,"Hunter Valley Farm, Agent ",,,,Out,,,,0,,,,,T,
2022.0,Y,KEESEPT22,2022-09-12,1,1,21,21,Candy Aisle,Candy Aisle,,,,,B,F,,Y,,,,Gun Runner,Gun Runner,Rosalie Road,Rosalie Road,,,,,,,,,,"Legacy Bloodstock, Agent V ",,,,"R.N.A. (350,000)",,,,,,,,,T,
2022.0,Y,KEESEPT22,2022-09-12,1,1,22,22,Toy Collector,Toy Collector,,,,,B,F,,Y,,,,Frankel (GB),Frankel (GB),Rubina (IRE),Rubina (IRE),,,,,,,,,,"Lane's End, Agent ",,,,Bach Stables LLC,,,,550000,,,,,T,
2022.0,Y,KEESEPT22,2022-09-12,1,1,23,23,Woven Red,Woven Red,,,,,GR/RO,F,,Y,,,,Tapit,Tapit,Ruby Lips,Ruby Lips,,,,,,,,,,"Taylor Made Sales Agency, Agent CXXXIII ",,,,Juddmonte,,,,775000,,,,,T,
2022.0,Y,KEESEPT22,2022-09-12,1,1,24,24,Poppy's Joy,Poppy's Joy,,,,,CH,F,,Y,,,,Kitten's Joy,Kitten's Joy,Sacred Feather,Sacred Feather,,,,,,,,,,Dixiana Farms LLC ,,,,"Little Red Feather / John Dowd, Agent",,,,260000,,,,,T,
2022.0,Y,KEESEPT22,2022-09-12,1,1,25,25,Washashore,Washashore,,,,,B,F,,Y,,,,Medaglia d'Oro,Medaglia d'Oro,Sacristy,Sacristy,,,,,,,,,,"Denali Stud, Agent XLII ",,,,"Mike Ryan, Agent",,,,825000,,,,,T,
2022.0,Y,KEESEPT22,2022-09-12,1,1,26,26,Volume,Volume,,,,,DB/BR,F,,Y,,,,Audible,Audible,Safwah,Safwah,,,,,,,,,,"Eaton Sales, Agent ",,,,Out,,,,0,,,,,T,
2022.0,Y,KEESEPT22,2022-09-12,1,1,27,27,,,,,,,B,C,,Y,,,,City of Light,City of Light,Sam's Sister,Sam's Sister,,,,,,,,,,"Hill 'n' Dale Sales Agency, Agent ",,,,Browns Stable,,,,325000,,,,,T,
2022.0,Y,KEESEPT22,2022-09-12,1,1,28,28,Guinevere,Guinevere,,,,,CH,F,,Y,,,,Justify,Justify,San Saria (IRE),San Saria (IRE),,,,,,,,,,"Gainesway, Agent XII ",,,,"B. McElroy, Agt for My Racehorse/W. Ward/RT Racing",,,,925000,,,,,T,
2022.0,Y,KEESEPT22,2022-09-12,1,1,29,29,Sir Leto (IRE),Sir Leto (IRE),,,,,CH,C,,Y,,,,Justify,Justify,Sarrocchi (IRE),Sarrocchi (IRE),,,,,,,,,,"Paramount Sales, Agent CII ",,,,My Racehorse,,,,275000,,,,,T,
2022.0,Y,KEESEPT22,2022-09-12,1,1,30,30,Ethan Energy,Ethan Energy,,,,,B,C,,Y,,,,Uncle Mo,Uncle Mo,Sass and Class,Sass and Class,,,,,,,,,,"Gainesway, Agent for Stonestreet Bred & Raised ",,,,Out,,,,0,,,,,T,
2022.0,Y,KEESEPT22,2022-09-12,1,1,31,31,,,,,,,GR/RO,C,,Y,,,,Uncle Mo,Uncle Mo,Savings Account,Savings Account,,,,,,,,,,"Lane's End, Agent ",,,,Out,,,,0,,,,,T,
2022.0,Y,KEESEPT22,2022-09-12,1,1,32,32,Final Boss,Final Boss,,,,,CH,C,,Y,,,,American Pharoah,American Pharoah,Screaming Skylar,Screaming Skylar,,,,,,,,,,"Paramount Sales, Agent XVII ",,,,Talla Racing & West Point Thoroughbreds,,,,450000,,,,,T,
2022.0,Y,KEESEPT22,2022-09-12,1,1,33,33,Act of Mutiny,Act of Mutiny,,,,,B,C,,Y,,,,Quality Road,Quality Road,Sea Gull,Sea Gull,,,,,,,,,,"Lane's End, Agent ",,,,Out,,,,0,,,,,T,
2022.0,Y,KEESEPT22,2022-09-12,1,1,34,34,Wrightsville,Wrightsville,,,,,DB/BR,C,,Y,,,,Candy Ride (ARG),Candy Ride (ARG),Seahawk Girl,Seahawk Girl,,,,,,,,,,"Woods Edge Farm (Peter O'Callaghan), Agent ",,,,"Donato Lanni, Agt. for SF/Starlight/Madaket",,,,610000,,,,,T,
2022.0,Y,KEESEPT22,2022-09-12,1,1,35,35,Sendera,Sendera,,,,,CH,F,,Y,,,,Gun Runner,Gun Runner,See Ya Signe,See Ya Signe,,,,,,,,,,"Bluewater Sales LLC, Agent II ",,,,Out,,,,0,,,,,T,
2022.0,Y,KEESEPT22,2022-09-12,1,1,36,36,,,,,,,DB/BR,F,,Y,,,,Curlin,Curlin,Separationofpowers,Separationofpowers,,,,,,,,,,"Hunter Valley Farm, Agent ",,,,Repole Stable & St. Elias Stables,,,,650000,,,,,T,
2022.0,Y,KEESEPT22,2022-09-12,1,1,37,37,Frontline Warrior,Frontline Warrior,,,,,B,C,,Y,,,,War Front,War Front,Shamrock Rose,Shamrock Rose,,,,,,,,,,"Lane's End, Agent ",,,,Ingordo Bloodstock,,,,175000,,,,,T,
2022.0,Y,KEESEPT22,2022-09-12,1,1,38,38,,,,,,,CH,C,,Y,,,,Speightstown,Speightstown,Shared Account,Shared Account,,,,,,,,,,"Gainesway, Agent X ",,,,"R.N.A. (325,000)",,,,,,,,,T,
2022.0,Y,KEESEPT22,2022-09-12,1,1,39,39,Coerce,Coerce,,,,,DB/BR,F,,Y,,,,Uncle Mo,Uncle Mo,Show Stealer,Show Stealer,,,,,,,,,,"Hill 'n' Dale Sales Agency, Agent ",,,,Juddmonte Farms,,,,475000,,,,,T,
2022.0,Y,KEESEPT22,2022-09-12,1,1,40,40,In the Numbers,In the Numbers,,,,,B,C,,Y,,,,Flatter,Flatter,Simply Sunny,Simply Sunny,,,,,,,,,,"Machmer Hall Sales, Agent for Machmer Hall ",,,,Klaravich Stable,,,,360000,,,,,T,
2022.0,Y,KEESEPT22,2022-09-12,1,1,41,41,Annulled,Annulled,,,,,GR/RO,F,,Y,,,,Tapit,Tapit,Sindy With an S,Sindy With an S,,,,,,,,,,"Gainesway, Agent X ",,,,Out,,,,0,,,,,T,
2022.0,Y,KEESEPT22,2022-09-12,1,1,42,42,Urban Legend,Urban Legend,,,,,B,C,,Y,,,,Into Mischief,Into Mischief,Singing Kitty,Singing Kitty,,,,,,,,,,"Eaton Sales, Agent for Spendthrift Farm LLC ",,,,Red Wings ,,,,300000,,,,,T,
2022.0,Y,KEESEPT22,2022-09-12,1,1,43,43,,,,,,,B,C,,Y,,,,Gun Runner,Gun Runner,Singwiththebirds,Singwiththebirds,,,,,,,,,,"Taylor Made Sales Agency, Agent for JSM Equine LLC ",,,,Out,,,,0,,,,,T,
2022.0,Y,KEESEPT22,2022-09-12,1,1,44,44,Grand Lady Mo,Grand Lady Mo,,,,,DB/BR,F,,Y,,,,Uncle Mo,Uncle Mo,Sip Sip,Sip Sip,,,,,,,,,,"Gainesway, Agent X ",,,,"R.N.A. (275,000)",,,,,,,,,T,
2022.0,Y,KEESEPT22,2022-09-12,1,1,45,45,Cochran,Cochran,,,,,CH,F,,Y,,,,Gun Runner,Gun Runner,Skipped,Skipped,,,,,,,,,,"Four Star Sales, Agent ",,,,"R.N.A. (250,000)",,,,,,,,,T,
2022.0,Y,KEESEPT22,2022-09-12,1,1,46,46,,,,,,,B,C,,Y,,,,Mendelssohn,Mendelssohn,Sly Roxy,Sly Roxy,,,,,,,,,,"Taylor Made Sales Agency, Agent CXV ",,,,Out,,,,0,,,,,T,
2022.0,Y,KEESEPT22,2022-09-12,1,1,47,47,Mostly Mischief,Mostly Mischief,,,,,B,F,,Y,,,,Into Mischief,Into Mischief,Smart Indeed,Smart Indeed,,,,,,,,,,"Machmer Hall Sales, Agent for Machmer Hall I ",,,,Alistair Roden Bloodstock,,,,550000,,,,,T,
2022.0,Y,KEESEPT22,2022-09-12,1,1,48,48,Midnight Council,Midnight Council,,,,,B,C,,Y,,,,Omaha Beach,Omaha Beach,Smooth Performer,Smooth Performer,,,,,,,,,,"Betz Thoroughbreds, Inc., Agent ",,,,Jonathan Dean,,,,110000,,,,,T,
2022.0,Y,KEESEPT22,2022-09-12,1,1,49,49,,,,,,,CH,C,,Y,,,,Gun Runner,Gun Runner,Sneaky Betty,Sneaky Betty,,,,,,,,,,"Valkyre Stud, Agent I ",,,,Repole Stable & St. Elias Stables,,,,600000,,,,,T,
2022.0,Y,KEESEPT22,2022-09-12,1,1,50,50,Knockout Rose,Knockout Rose,,,,,B,F,,Y,,,,Twirling Candy,Twirling Candy,Solerina,Solerina,,,,,,,,,,"Ballysax Bloodstock, Agent XI ",,,,Ashbrook Farm / Wimbledon Farm / Matt O'Connor,,,,175000,,,,,T,
2022.0,Y,KEESEPT22,2022-09-12,1,1,51,51,,,,,,,B,F,,Y,,,,Tapit,Tapit,Songbird,Songbird,,,,,,,,,,"Gainesway, Agent XLVIII ",,,,Out,,,,0,,,,,T,
2022.0,Y,KEESEPT22,2022-09-12,1,1,52,52,Miss Rockette,Miss Rockette,,,,,B,F,,Y,,,,Into Mischief,Into Mischief,Song of Spring,Song of Spring,,,,,,,,,,"Paramount Sales, Agent LXV ",,,,Frank Fletcher Racing Operation,,,,1250000,,,,,T,
2022.0,Y,KEESEPT22,2022-09-12,1,1,53,53,Periculum,Periculum,,,,,DB/BR,C,,Y,,,,Blame,Blame,Soul Spirit,Soul Spirit,,,,,,,,,,"Eaton Sales, Agent ",,,,Ciaran Dunne,,,,210000,,,,,T,
2022.0,Y,KEESEPT22,2022-09-12,1,1,54,54,Senior Officer,Senior Officer,,,,,B,C,,Y,,,,Into Mischief,Into Mischief,Southern Ring,Southern Ring,,,,,,,,,,"Scott Mallory, Agent for Determined Stud ",,,,"Fergus Galvin, Agent",,,,500000,,,,,T,
2022.0,Y,KEESEPT22,2022-09-12,1,1,55,55,Constitutionreview,Constitutionreview,,,,,B,C,,Y,,,,Constitution,Constitution,Sparkling Review,Sparkling Review,,,,,,,,,,"Taylor Made Sales Agency, Agent CIX ",,,,Out,,,,0,,,,,T,
2022.0,Y,KEESEPT22,2022-09-12,1,1,56,56,Sense,Sense,,,,,DB/BR,C,,Y,,,,Street Sense,Street Sense,Spellbound,Spellbound,,,,,,,,,,"Claiborne Farm, Agent ",,,,Out,,,,0,,,,,T,
2022.0,Y,KEESEPT22,2022-09-12,1,1,57,57,Prodigieux,Prodigieux,,,,,B,F,,Y,,,,Uncle Mo,Uncle Mo,Splashy Kisses,Splashy Kisses,,,,,,,,,,"Denali Stud, Agent XXXIII ",,,,"Belladonna Racing V/Cherie DeVaux, Agt.",,,,550000,,,,,T,
2022.0,Y,KEESEPT22,2022-09-12,1,1,58,58,,,,,,,CH,C,,Y,,,,Justify,Justify,Spun Lovin Girl,Spun Lovin Girl,,,,,,,,,,"Hill 'n' Dale Sales Agency, Agent ",,,,Three Chimneys Farm,,,,300000,,,,,T,
2022.0,Y,KEESEPT22,2022-09-12,1,1,59,59,Cathcart,Cathcart,,,,,B,F,,Y,,,,Quality Road,Quality Road,S S Pinafore,S S Pinafore,,,,,,,,,,"Taylor Made Sales Agency, Agent for JSM Equine LLC ",,,,"Mike Ryan, Agent",,,,800000,,,,,T,
2022.0,Y,KEESEPT22,2022-09-12,1,1,60,60,One Champ,One Champ,,,,,CH,C,,Y,,,,Curlin,Curlin,Stage Magic,Stage Magic,,,,,,,,,,"Glennwood Farm Inc., Agent ",,,,Hideyuki Mori,,,,1200000,,,,,T,
2022.0,Y,KEESEPT22,2022-09-12,1,1,61,61,Lagynos,Lagynos,,,,,CH,C,,Y,,,,Kantharos,Kantharos,Steamy,Steamy,,,,,,,,,,"Valkyre Stud, Agent IV ",,,,"Chad Schumer, Agent",,,,200000,,,,,T,
2022.0,Y,KEESEPT22,2022-09-12,1,1,62,62,Sicilian Defense,Sicilian Defense,,,,,B,C,,Y,,,,Uncle Mo,Uncle Mo,Strombolian,Strombolian,,,,,,,,,,"Glennwood Farm Inc., Agent ",,,,"R.N.A. (200,000)",,,,,,,,,T,
2022.0,Y,KEESEPT22,2022-09-12,1,1,63,63,Olive Cotton,Olive Cotton,,,,,B,F,,Y,,,,Kitten's Joy,Kitten's Joy,Sugar and Te (IRE),Sugar and Te (IRE),,,,,,,,,,"Paramount Sales, Agent CIX ",,,,"Arnmore Thoroughbreds, LLC",,,,100000,,,,,T,
2022.0,Y,KEESEPT22,2022-09-12,1,1,64,64,No Foolin Mo,No Foolin Mo,,,,,B,C,,Y,,,,Uncle Mo,Uncle Mo,Sultry,Sultry,,,,,,,,,,"Sequel New York, Agent for Chester and Mary Broman ",,,,"R.N.A. (285,000)",,,,,,,,,T,
2022.0,Y,KEESEPT22,2022-09-12,1,1,65,65,First World War,First World War,,,,,DB/BR,C,,Y,,,,War Front,War Front,Sundaysatthebeach,Sundaysatthebeach,,,,,,,,,,"Hunter Valley Farm, Agent ",,,,"R.N.A. (135,000)",,,,,,,,,T,
2022.0,Y,KEESEPT22,2022-09-12,1,1,66,66,Great Opportunity,Great Opportunity,,,,,DB/BR,C,,Y,,,,Connect,Connect,Sustained,Sustained,,,,,,,,,,"Scott Mallory, Agent for Determined Stud ",,,,"West Bloodstock, Agent for Repole Stable",,,,160000,,,,,T,
2022.0,Y,KEESEPT22,2022-09-12,1,1,67,67,No Mo Candy,No Mo Candy,,,,,B,F,,Y,,,,Uncle Mo,Uncle Mo,Sweet,Sweet,,,,,,,,,,"Claiborne Farm, Agent ",,,,Cayson Lane,,,,80000,,,,,T,
2022.0,Y,KEESEPT22,2022-09-12,1,1,68,68,Hop Sing,Hop Sing,,,,,GR/RO,C,,Y,,,,Curlin,Curlin,Sweet Assassin,Sweet Assassin,,,,,,,,,,"Denali Stud, Agent XLII ",,,,Out,,,,0,,,,,T,
2022.0,Y,KEESEPT22,2022-09-12,1,1,69,69,Kehoe Beach,Kehoe Beach,,,,,B,F,,Y,,,,Omaha Beach,Omaha Beach,Sweet Awakening,Sweet Awakening,,,,,,,,,,"Hunter Valley Farm, Agent ",,,,Fairview LLC,,,,450000,,,,,T,
2022.0,Y,KEESEPT22,2022-09-12,1,1,70,70,Taboo Mischief,Taboo Mischief,,,,,CH,F,,Y,,,,Audible,Audible,Taboo,Taboo,,,,,,,,,,"Bluegrass Thoroughbred Services Inc., Agent for Merriebelle Stable, LLC",,,,Whisper Hill Farm LLC,,,,300000,,,,,T,
2022.0,Y,KEESEPT22,2022-09-12,1,1,71,71,Temecula,Temecula,,,,,DB/BR,C,,Y,,,,Speightstown,Speightstown,Tap Diva,Tap Diva,,,,,,,,,,"Paramount Sales, Agent IV ",,,,"F. Brothers, Agt. for Starlight",,,,175000,,,,,T,
2022.0,Y,KEESEPT22,2022-09-12,1,1,72,72,Taylor Swifter,Taylor Swifter,,,,,B,F,,Y,,,,American Pharoah,American Pharoah,Taylor S,Taylor S,,,,,,,,,,"Taylor Made Sales Agency, Agent LXVII ",,,,"West Bloodstock, Agent for Robert & Lawana Low",,,,725000,,,,,T,
2022.0,Y,KEESEPT22,2022-09-12,1,1,73,73,Conquest Warrior,Conquest Warrior,,,,,B,C,,Y,,,,City of Light,City of Light,Tea Time,Tea Time,,,,,,,,,,"Betz Thoroughbreds, Inc., Agent ",,,,"Courtlandt Farm, LLC",,,,1000000,,,,,T,
2022.0,Y,KEESEPT22,2022-09-12,1,1,74,74,,,,,,,CH,C,,Y,,,,Curlin,Curlin,Teen Pauline,Teen Pauline,,,,,,,,,,"Summerfield (Francis and Barbara Vanlangendonck), Agent for Stonestreet Bred & Raised",,,,Out,,,,0,,,,,T,
2022.0,Y,KEESEPT22,2022-09-12,1,1,75,75,,,,,,,DB/BR,F,,Y,,,,Into Mischief,Into Mischief,Tenacious Jewel,Tenacious Jewel,,,,,,,,,,"Scott Mallory, Agent for Determined Stud ",,,,"West Bloodstock, Agent for Repole Stable",,,,300000,,,,,T,
2022.0,Y,KEESEPT22,2022-09-12,1,1,76,76,,,,,,,B,F,,Y,,,,War Front,War Front,Tensas Wedding Joy,Tensas Wedding Joy,,,,,,,,,,KatieRich Farms ,,,,"Michael Wallace, Agent for St. Elias Stables",,,,300000,,,,,T,
2022.0,Y,KEESEPT22,2022-09-12,1,1,77,77,Paradise Lake,Paradise Lake,,,,,B,F,,Y,,,,Uncle Mo,Uncle Mo,Terrific Treasure,Terrific Treasure,,,,,,,,,,"Mill Ridge Sales, Agent ",,,,"CRK Stable, LLC",,,,200000,,,,,T,
2022.0,Y,KEESEPT22,2022-09-12,1,1,78,78,Chicago Theatre,Chicago Theatre,,,,,B,C,,Y,,,,Medaglia d'Oro,Medaglia d'Oro,Theatre Star,Theatre Star,,,,,,,,,,Glen Hill Farm ,,,,"R.N.A. (185,000)",,,,,,,,,T,
2022.0,Y,KEESEPT22,2022-09-12,1,1,79,79,Hoarding,Hoarding,,,,,DB/BR,C,,Y,,,,Twirling Candy,Twirling Candy,The Bull Unbridled,The Bull Unbridled,,,,,,,,,,"Machmer Hall Sales, Agent for Machmer Hall and D & J Racing ",,,,Lael Stable,,,,500000,,,,,T,
2022.0,Y,KEESEPT22,2022-09-12,1,1,80,80,Lady Moscato,Lady Moscato,,,,,B,F,,Y,,,,Quality Road,Quality Road,Theycallmeladyluck,Theycallmeladyluck,,,,,,,,,,"Baccari Bloodstock, Agent II ",,,,BC Stables,,,,800000,,,,,T,
2022.0,Y,KEESEPT22,2022-09-12,1,1,81,81,Admiral Hall,Admiral Hall,,,,,B,C,,Y,,,,Omaha Beach,Omaha Beach,Theyskens' Theory,Theyskens' Theory,,,,,,,,,,"Claiborne Farm, Agent ",,,,"Ben McElroy, Agent for Wesley Ward",,,,250000,,,,,T,
2022.0,Y,KEESEPT22,2022-09-12,1,1,82,82,Shore Road,Shore Road,,,,,CH,C,,Y,,,,Gun Runner,Gun Runner,This Cat Can Dance,This Cat Can Dance,,,,,,,,,,Stonehaven Steadings ,,,,"Talla Racing, Woodford Racing, West Point LEB, Agt",,,,775000,,,,,T,
2022.0,Y,KEESEPT22,2022-09-12,1,1,83,83,Corruption,Corruption,,,,,DB/BR,C,,Y,,,,Medaglia d'Oro,Medaglia d'Oro,Thundering Sky,Thundering Sky,,,,,,,,,,"Taylor Made Sales Agency, Agent for Spendthrift Farm LLC ",,,,"R.N.A. (220,000)",,,,,,,,,T,
2022.0,Y,KEESEPT22,2022-09-12,1,1,84,84,Three Tiger,Three Tiger,,,,,B,F,,Y,,,,Into Mischief,Into Mischief,Tiger Moth,Tiger Moth,,,,,,,,,,"Glennwood Farm Inc., Agent ",,,,Nagai Shoji ,,,,375000,,,,,T,
2022.0,Y,KEESEPT22,2022-09-12,1,1,85,85,,,,,,,B,C,,Y,,,,American Pharoah,American Pharoah,Time and Motion,Time and Motion,,,,,,,,,,"Darby Dan Farm, Agent IV ",,,,Avenue Bloodstock for Oak Tree Farm,,,,135000,,,,,T,
2022.0,Y,KEESEPT22,2022-09-12,1,1,86,86,Tin Top Road,Tin Top Road,,,,,B,C,,Y,,,,Quality Road,Quality Road,Tin Type Gal,Tin Type Gal,,,,,,,,,,"Denali Stud, Agent VIII ",,,,"MV Magnier, CJ Thoroughbreds, & Lee Lewis",,,,225000,,,,,T,
2022.0,Y,KEESEPT22,2022-09-12,1,1,87,87,Islander,Islander,,,,,B,F,,Y,,,,Gun Runner,Gun Runner,Tip At Tapit,Tip At Tapit,,,,,,,,,,"Darby Dan Farm, Agent IV ",,,,Winchell Thoroughbreds & Three Chimneys,,,,1500000,,,,,T,
2022.0,Y,KEESEPT22,2022-09-12,1,1,88,88,Caprina,Caprina,,,,,DB/BR,F,,Y,,,,Constitution,Constitution,Tizahit,Tizahit,,,,,,,,,,"Stone Farm, Agent ",,,,Tracy Farmer,,,,475000,,,,,T,
2022.0,Y,KEESEPT22,2022-09-12,1,1,89,89,,,,,,,B,F,,Y,,,,Uncle Mo,Uncle Mo,Tobago,Tobago,,,,,,,,,,"Claiborne Farm, Agent ",,,,Out,,,,0,,,,,T,
2022.0,Y,KEESEPT22,2022-09-12,1,1,90,90,Tapitoro,Tapitoro,,,,,GR/RO,C,,Y,,,,Tapit,Tapit,Torreadora,Torreadora,,,,,,,,,,"Gainesway, Agent IX ",,,,de Meric Sales,,,,170000,,,,,T,
2022.0,Y,KEESEPT22,2022-09-12,1,1,91,91,Summerintahoe,Summerintahoe,,,,,GR/RO,F,,Y,,,,Tapit,Tapit,Tossup,Tossup,,,,,,,,,,"Gainesway, Agent IX ",,,,"Davant Latham, Agent for TIER Racing",,,,200000,,,,,T,
2022.0,Y,KEESEPT22,2022-09-12,1,1,92,92,Sitka,Sitka,,,,,GR/RO,C,,Y,,,,Speightstown,Speightstown,Totem Power,Totem Power,,,,,,,,,,"Burleson Farms, Agent ",,,,"Bradley Thoroughbreds, Agent",,,,220000,,,,,T,
