SALEYEAR,SALETYPE,SALECODE,SALEDATE,BOOK,DAY,HIP,HIPNUM,HORSE,CHORSE,RATING,TATTOO,DATEFOAL,AGE,COLOR,SEX,GAIT,TYPE,RECORD,ET,ELIG,SIRE,CSIRE,DAM,CDAM,SIREOFDAM,CSIREOFDAM,DAMOFDAM,CDAMOFDAM,DAMTATT,DAMYOF,DDAMTATT,BREDTO,LASTBRED,CONLNAME,CONSNO,PEMCODE,PURFNAME,PURLNAME,SBCITY,SBSTATE,SBCOUNTRY,PRICE,CURRENCY,URL,NFFM,PRIVATESALE,BREED,YEARFOAL
2022.0,Y,KEEJAN22,2022-01-10,1,1,11,11,Ilimitada,Ilimitada,,,2020-01-21,3,CH,F,,BRP,,,,Tamarkuz,Tamarkuz,Alaasima,Alaasima,,,,,,,,,,"Bluewater Sales LLC, Agent V ",,,,Out,,,,0,,,,,T,2020
2022.0,Y,KEEJAN22,2022-01-10,1,1,12,12,A Life That's Good,A Life That's Good,,,2018-01-29,5,B,F,,BP,,,,Congrats,Congrats,Lion's Terms,Lion's Terms,,,,,,,,,,"Legacy Bloodstock, Agent XVI ",,,,Sugar Mill LLC by Anthony Mills,,,,77000,,,,,T,2018
2022.0,Y,KEEJAN22,2022-01-10,1,1,13,13,Almashooqa,Almashooqa,,,2011-02-07,12,DB/BR,M,,B,,,,Dubawi (IRE),Dubawi (IRE),Almoutezah,Almoutezah,,,,,,,,,,"Bluewater Sales LLC, Agent V ",,,,Out,,,,0,,,,,T,2011
2022.0,Y,KEEJAN22,2022-01-10,1,1,14,14,Alsanah,Alsanah,,,2019-03-24,4,DB/BR,F,,BRP,,,,Honor Code,Honor Code,Sanaaya,Sanaaya,,,,,,,,,,"Bluewater Sales LLC, Agent V ",,,,Out,,,,0,,,,,T,2019
2022.0,Y,KEEJAN22,2022-01-10,1,1,15,15,Amen Sista,Amen Sista,,,2014-05-02,9,DB/BR,M,,B,,,,Street Cry (IRE),Street Cry (IRE),Pinafores Pride,Pinafores Pride,,,,,,,,,,"Taylor Made Sales Agency, Agent for Town & Country Horse Farms, LLC",,,,"R.N.A. (185,000)",,,,,,,,,T,2014
2022.0,Y,KEEJAN22,2022-01-10,1,1,16,16,American Goddess,American Goddess,,,2017-02-23,6,B,M,,BRP,,,,American Pharoah,American Pharoah,Thunders Dove,Thunders Dove,,,,,,,,,,"Ballysax Bloodstock, Agent V ",,,,"Morell Bloodstock LLC, Agent",,,,25000,,,,,T,2017
2022.0,Y,KEEJAN22,2022-01-10,1,1,17,17,American Heiress (GB),American Heiress (GB),,,2018-02-12,5,B,F,,BP,,,,American Pharoah,American Pharoah,Keertana,Keertana,,,,,,,,,,"Taylor Made Sales Agency, Agent for Myracehorse.com and Spendthrift Farm LLC",,,,Springhouse Farm,,,,180000,,,,,T,2018
2022.0,Y,KEEJAN22,2022-01-10,1,1,18,18,Americium,Americium,,,2014-03-02,9,DB/BR,M,,B,,,,Brilliant Speed,Brilliant Speed,Sweet Maple,Sweet Maple,,,,,,,,,,"Buckland Sales (Zach Madden), Agent XVII ",,,,"International Equities Holding, Inc.",,,,25000,,,,,T,2014
2022.0,Y,KEEJAN22,2022-01-10,1,1,19,19,Father Dalton,Father Dalton,,,2021-04-20,2,DB/BR,C,,Y,,,,Malibu Moon,Malibu Moon,Americium,Americium,,,,,,,,,,"Buckland Sales (Zach Madden), Agent XVII ",,,,"Garry Simms, Agent",,,,110000,,,,,T,2021
2022.0,Y,KEEJAN22,2022-01-10,1,1,20,20,Amortization (IRE),Amortization (IRE),,,2018-03-24,5,B,F,,BRP,,,,Kingman (GB),Kingman (GB),Scorn,Scorn,,,,,,,,,,"Hunter Valley Farm, Agent ",,,,"Polo Green Stable, Agent for Shimokobe Farm",,,,75000,,,,,T,2018
2022.0,Y,KEEJAN22,2022-01-10,1,1,21,21,Anabella Queen,Anabella Queen,,,2015-02-01,8,GR/RO,M,,B,,,,Wildcat Heir,Wildcat Heir,Queen of Oz,Queen of Oz,,,,,,,,,,"Summerfield (Francis and Barbara Vanlangendonck), Agent XVI ",,,,Out,,,,0,,,,,T,2015
2022.0,Y,KEEJAN22,2022-01-10,1,1,22,22,Andreya's Reward,Andreya's Reward,,,2013-04-15,10,B,M,,B,,,,Warrior's Reward,Warrior's Reward,Deal Us In,Deal Us In,,,,,,,,,,"Taylor Made Sales Agency, Agent LXII ",,,,"R.N.A. (40,000)",,,,,,,,,T,2013
2022.0,Y,KEEJAN22,2022-01-10,1,1,23,23,And She's Gone,And She's Gone,,,2016-03-18,7,DB/BR,M,,B,,,,War Front,War Front,Bend,Bend,,,,,,,,,,"Royal Oak Farm (Damian & Braxton Lynch), Agent ",,,,"Fred W. Hertrich, III",,,,120000,,,,,T,2016
2022.0,Y,KEEJAN22,2022-01-10,1,1,24,24,Anna's Angel,Anna's Angel,,,2015-02-03,8,B,M,,B,,,,Bodemeister,Bodemeister,Irish Cherry,Irish Cherry,,,,,,,,,,"Taylor Made Sales Agency, Agent VI ",,,,"R.N.A. (20,000)",,,,,,,,,T,2015
2022.0,Y,KEEJAN22,2022-01-10,1,1,25,25,Elegant Beauty,Elegant Beauty,,,2021-02-04,2,DB/BR,F,,Y,,,,Omaha Beach,Omaha Beach,Annie Go Lightly,Annie Go Lightly,,,,,,,,,,"Sequel New York, Agent ",,,,Red Oak Farm,,,,125000,,,,,T,2021
2022.0,Y,KEEJAN22,2022-01-10,1,1,26,26,April Snow,April Snow,,,2011-03-02,12,B,M,,B,,,,Candy Ride (ARG),Candy Ride (ARG),Jade Tree,Jade Tree,,,,,,,,,,"Summerfield (Francis and Barbara Vanlangendonck), Agent XXII ",,,,Steven & Jane Long,,,,40000,,,,,T,2011
2022.0,Y,KEEJAN22,2022-01-10,1,1,27,27,Ragsdale,Ragsdale,,,2020-04-30,3,DB/BR,F,,BRP,,,,Union Rags,Union Rags,Aqsaam,Aqsaam,,,,,,,,,,"Bluewater Sales LLC, Agent V ",,,,Out,,,,0,,,,,T,2020
2022.0,Y,KEEJAN22,2022-01-10,1,1,28,28,Aquitaine,Aquitaine,,,2006-05-03,17,B,M,,B,,,,Empire Maker,Empire Maker,Rahy Dolly,Rahy Dolly,,,,,,,,,,"Valkyre Stud, Agent I ",,,,"Chad Schumer, Agent",,,,17000,,,,,T,2006
2022.0,Y,KEEJAN22,2022-01-10,1,1,29,29,Luca Il Cavallo,Luca Il Cavallo,,,2021-05-13,2,GR/RO,C,,Y,,,,Frosted,Frosted,Archstone,Archstone,,,,,,,,,,"Hunter Valley Farm, Agent ",,,,"Leroy Meeling / Southwind / Hoby Kight, Agent",,,,80000,,,,,T,2021
2022.0,Y,KEEJAN22,2022-01-10,1,1,30,30,Asiaaf (GB),Asiaaf (GB),,,2017-02-21,6,B,M,,BRP,,,,New Approach (IRE),New Approach (IRE),Baqqa (IRE),Baqqa (IRE),,,,,,,,,,"Hunter Valley Farm, Agent ",,,,Out,,,,0,,,,,T,2017
2022.0,Y,KEEJAN22,2022-01-10,1,1,31,31,Alhaan,Alhaan,,,2020-01-31,3,CH,F,,BRP,,,,Kitten's Joy,Kitten's Joy,Atayeb,Atayeb,,,,,,,,,,"Bluewater Sales LLC, Agent V ",,,,Out,,,,0,,,,,T,2020
2022.0,Y,KEEJAN22,2022-01-10,1,1,32,32,A Thousand Reasons,A Thousand Reasons,,,2016-04-11,7,CH,M,,B,,,,Munnings,Munnings,Overboard,Overboard,,,,,,,,,,"Taylor Made Sales Agency, Agent LII ",,,,Out,,,,0,,,,,T,2016
2022.0,Y,KEEJAN22,2022-01-10,1,1,33,33,Bar Tuesday,Bar Tuesday,,,2021-04-08,2,B,C,,Y,,,,Mendelssohn,Mendelssohn,Auction (IRE),Auction (IRE),,,,,,,,,,"Hunter Valley Farm, Agent ",,,,Glenns Creek Thoroughbreds,,,,65000,,,,,T,2021
2022.0,Y,KEEJAN22,2022-01-10,1,1,34,34,Ausus,Ausus,,,2009-03-22,14,CH,M,,B,,,,Invasor (ARG),Invasor (ARG),El Raabi,El Raabi,,,,,,,,,,"Bluewater Sales LLC, Agent V ",,,,"Chad Schumer, Agent",,,,90000,,,,,T,2009
2022.0,Y,KEEJAN22,2022-01-10,1,1,35,35,Ava K's Girl,Ava K's Girl,,,2017-02-02,6,CH,M,,BRP,,,,Giant's Causeway,Giant's Causeway,Ava K.,Ava K.,,,,,,,,,,"St George Sales, Agent XVII ",,,,Justin Evans,,,,12000,,,,,T,2017
2022.0,Y,KEEJAN22,2022-01-10,1,1,36,36,Ava K.,Ava K.,,,2008-02-04,15,B,M,,B,,,,Dixie Union,Dixie Union,Bedside Manner,Bedside Manner,,,,,,,,,,"St George Sales, Agent XVII ",,,,"International Equities Holding, Inc.",,,,17000,,,,,T,2008
2022.0,Y,KEEJAN22,2022-01-10,1,1,37,37,Love King Iji,Love King Iji,,,2021-02-28,2,CH,C,,Y,,,,Cupid,Cupid,Avaricity,Avaricity,,,,,,,,,,"Runnymede Farm LLC, Agent ",,,,Arga Racing Stable,,,,10000,,,,,T,2021
2022.0,Y,KEEJAN22,2022-01-10,1,1,38,38,Avignon,Avignon,,,2019-02-24,4,DB/BR,F,,BRP,,,,Mastery,Mastery,Star Silver,Star Silver,,,,,,,,,,"Betz Thoroughbreds, Inc., Agent ",,,,Sun Valley Farm,,,,15000,,,,,T,2019
2022.0,Y,KEEJAN22,2022-01-10,1,1,39,39,One Summer Day,One Summer Day,,,2021-03-16,2,CH,F,,Y,,,,Midshipman,Midshipman,Avoree Noel,Avoree Noel,,,,,,,,,,"Vinery Sales, Agent II ",,,,Parkway Farm Inc,,,,10000,,,,,T,2021
2022.0,Y,KEEJAN22,2022-01-10,1,1,40,40,Babebyebye,Babebyebye,,,2020-01-22,3,B,F,,BRP,,,,Speightstown,Speightstown,Awaafy (GB),Awaafy (GB),,,,,,,,,,"Bluewater Sales LLC, Agent V ",,,,Out,,,,0,,,,,T,2020
2022.0,Y,KEEJAN22,2022-01-10,1,1,41,41,,,,,2021-02-25,2,B    ,F,,Y,,,,Hard Spun,Hard Spun,Awesome d'Oro (IRE),Awesome d'Oro (IRE),,,,,,,,,,"Baldwin Bloodstock, Agent IV ",,,,Stonehaven Steadings,,,,75000,,,,,T,2021
2022.0,Y,KEEJAN22,2022-01-10,1,1,42,42,Awesome d'Oro (IRE),Awesome d'Oro (IRE),,,2010-03-18,13,B,M,,B,,,,Medaglia d'Oro,Medaglia d'Oro,Always Awesome,Always Awesome,,,,,,,,,,"Baldwin Bloodstock, Agent IV ",,,,"3C Thoroughbreds, LLC",,,,25000,,,,,T,2010
2022.0,Y,KEEJAN22,2022-01-10,1,1,43,43,Azara,Azara,,,2012-03-31,11,DB/BR,M,,B,,,,More Than Ready,More Than Ready,Life Happened,Life Happened,,,,,,,,,,"Denali Stud, Agent XIX ",,,,Out,,,,0,,,,,T,2012
2022.0,Y,KEEJAN22,2022-01-10,1,1,44,44,Alexandra's Song,Alexandra's Song,,,2021-02-13,2,DB/BR,F,,Y,,,,City of Light,City of Light,Beechwood Ella (IRE),Beechwood Ella (IRE),,,,,,,,,,"Taylor Made Sales Agency, Agent XXXVIII ",,,,"R.N.A. (145,000)",,,,,,,,,T,2021
2022.0,Y,KEEJAN22,2022-01-10,1,1,45,45,,,,,2021-03-20,2,CH   ,F,,Y,,,,Maximus Mischief,Maximus Mischief,Beijos Do Brasil,Beijos Do Brasil,,,,,,,,,,"Buckland Sales (Zach Madden), Agent XVIII ",,,,Gina Fennell,,,,55000,,,,,T,2021
2022.0,Y,KEEJAN22,2022-01-10,1,1,46,46,Mario,Mario,,,2021-04-29,2,B,C,,Y,,,,Mitole,Mitole,Bellissima Indy,Bellissima Indy,,,,,,,,,,"Taylor Made Sales Agency, Agent LIX ",,,,"R.N.A. (45,000)",,,,,,,,,T,2021
2022.0,Y,KEEJAN22,2022-01-10,1,1,47,47,Claret Beret,Claret Beret,,,2021-04-29,2,B,F,,Y,,,,Not This Time,Not This Time,Bessie M,Bessie M,,,,,,,,,,"Bedouin Bloodstock, Agent II ",,,,"Peter Pugh, Agent for Cherry Knoll Farm.",,,,85000,,,,,T,2021
2022.0,Y,KEEJAN22,2022-01-10,1,1,48,48,Petite Ange,Petite Ange,,,2021-02-15,2,B,F,,Y,,,,Goldencents,Goldencents,Big Maple,Big Maple,,,,,,,,,,"Baldwin Bloodstock, Agent V ",,,,Big Bear Bloodstock,,,,15000,,,,,T,2021
2022.0,Y,KEEJAN22,2022-01-10,1,1,49,49,Valhalla Vixen,Valhalla Vixen,,,2021-05-21,2,DB/BR,F,,Y,,,,Mitole,Mitole,Bird House,Bird House,,,,,,,,,,"Legacy Bloodstock, Agent II ",,,,"R.N.A. (47,000)",,,,,,,,,T,2021
2022.0,Y,KEEJAN22,2022-01-10,1,1,50,50,Birkin Bag (BRZ),Birkin Bag (BRZ),,,2011-07-07,12,B,M,,B,,,,Elusive Quality,Elusive Quality,Princesa Rafaela,Princesa Rafaela,,,,,,,,,,"Taylor Made Sales Agency, Agent LXIX ",,,,"R.N.A. (15,000)",,,,,,,,,T,2011
2022.0,Y,KEEJAN22,2022-01-10,1,1,51,51,Mandatory Meeting,Mandatory Meeting,,,2021-03-25,2,CH   ,C,,Y,,,,Lookin At Lucky,Lookin At Lucky,Bitty Kitty,Bitty Kitty,,,,,,,,,,"Hunter Valley Farm, Agent ",,,,Grand Hill Farm,,,,23000,,,,,T,2021
2022.0,Y,KEEJAN22,2022-01-10,1,1,52,52,Maci's World,Maci's World,,,2021-02-09,2,B    ,F,,Y,,,,Lord Nelson,Lord Nelson,Blue,Blue,,,,,,,,,,"Hill 'n' Dale Sales Agency, Agent ",,,,Kriya Stables,,,,7000,,,,,T,2021
2022.0,Y,KEEJAN22,2022-01-10,1,1,53,53,Pleaseusetheportal,Pleaseusetheportal,,,2021-01-21,2,B,C,,Y,,,,Mendelssohn,Mendelssohn,Bridgette Bordeaux,Bridgette Bordeaux,,,,,,,,,,"Buckland Sales (Zach Madden), Agent XLIII ",,,,Out,,,,0,,,,,T,2021
2022.0,Y,KEEJAN22,2022-01-10,1,1,54,54,Broad Stripes,Broad Stripes,,,2013-02-21,10,B,M,,B,,,,Bernardini,Bernardini,Viva La Flag,Viva La Flag,,,,,,,,,,"Vinery Sales, Agent XI ",,,,"3C Thoroughbreds, LLC",,,,20000,,,,,T,2013
2022.0,Y,KEEJAN22,2022-01-10,1,1,55,55,,,,,2021-03-19,2,DB/BR,F,,Y,,,,Classic Empire,Classic Empire,Brown Eyed Mary,Brown Eyed Mary,,,,,,,,,,"Hunter Valley Farm, Agent ",,,,"R.N.A. (22,000)",,,,,,,,,T,2021
2022.0,Y,KEEJAN22,2022-01-10,1,1,56,56,Brush With the Law (IRE),Brush With the Law (IRE),,,2019-02-15,4,B,F,,BRP,,,,Caravaggio,Caravaggio,Surprisingly (IRE),Surprisingly (IRE),,,,,,,,,,"Taylor Made Sales Agency, Agent XXVIII ",,,,Double O Racing,,,,27000,,,,,T,2019
2022.0,Y,KEEJAN22,2022-01-10,1,1,57,57,Burnt Island,Burnt Island,,,2014-01-31,9,CH,M,,B,,,,Hard Spun,Hard Spun,Nottawasaga,Nottawasaga,,,,,,,,,,"Pope McLean (Crestwood Farm), Agent I ",,,,"Sir Frederick Stables, LLC",,,,5000,,,,,T,2014
2022.0,Y,KEEJAN22,2022-01-10,1,1,58,58,Butterfly Soul,Butterfly Soul,,,2010-02-27,13,GR/RO,M,,B,,,,Henny Hughes,Henny Hughes,Zada Rae,Zada Rae,,,,,,,,,,"Summerfield (Francis and Barbara Vanlangendonck), Agent XXII ",,,,"R.N.A. (55,000)",,,,,,,,,T,2010
2022.0,Y,KEEJAN22,2022-01-10,1,1,59,59,Cafetiere,Cafetiere,,,2012-03-07,11,B,M,,B,,,,Elusive Quality,Elusive Quality,Frisk Her,Frisk Her,,,,,,,,,,"Burleson Farms, Agent ",,,,K S A Farm,,,,6000,,,,,T,2012
2022.0,Y,KEEJAN22,2022-01-10,1,1,60,60,The Wine Steward,The Wine Steward,,,2021-02-16,2,B,C,,Y,,,,Vino Rosso,Vino Rosso,Call to Service,Call to Service,,,,,,,,,,"Sequel New York, Agent ",,,,Out,,,,0,,,,,T,2021
2022.0,Y,KEEJAN22,2022-01-10,1,1,61,61,,,,,2021-03-10,2,B,C,,Y,,,,Paynter,Paynter,Canadian Sunset,Canadian Sunset,,,,,,,,,,"Taylor Made Sales Agency, Agent IX ",,,,Highlander Training Center,,,,25000,,,,,T,2021
2022.0,Y,KEEJAN22,2022-01-10,1,1,62,62,Dactilografa,Dactilografa,,,2021-03-22,2,GR/RO,F,,Y,,,,Tapwrit,Tapwrit,Candy d'Oro,Candy d'Oro,,,,,,,,,,"Taylor Made Sales Agency, Agent LVIII ",,,,"Machmer Hall, Agent for Tollgate Farm",,,,6500,,,,,T,2021
2022.0,Y,KEEJAN22,2022-01-10,1,1,63,63,Candy Flower,Candy Flower,,,2017-03-22,6,B,M,,BRP,,,,Twirling Candy,Twirling Candy,Zucchini Flower,Zucchini Flower,,,,,,,,,,"Bluewater Sales LLC, Agent XI ",,,,Gentry Stable / Robert Chasanoff,,,,180000,,,,,T,2017
2022.0,Y,KEEJAN22,2022-01-10,1,1,64,64,True Myth,True Myth,,,2021-03-28,2,DB/BR,F,,Y,,,,Mendelssohn,Mendelssohn,Can't Explain,Can't Explain,,,,,,,,,,"Timber Town (Mr. & Mrs. T. Wayne Sweezey), Agent I ",,,,Cedar Rock Ranch,,,,70000,,,,,T,2021
2022.0,Y,KEEJAN22,2022-01-10,1,1,65,65,Guanare,Guanare,,,2021-04-18,2,B,C,,Y,,,,Runhappy,Runhappy,Cast in Silver,Cast in Silver,,,,,,,,,,"Denali Stud, Agent XXIII ",,,,Tim Wickes,,,,29000,,,,,T,2021
2022.0,Y,KEEJAN22,2022-01-10,1,1,66,66,San Siro,San Siro,,,2021-03-06,2,B,C,,Y,,,,Classic Empire,Classic Empire,Catenaria,Catenaria,,,,,,,,,,"Frankfort Park Farm, Agent ",,,,Bolter Bloodstock,,,,80000,,,,,T,2021
2022.0,Y,KEEJAN22,2022-01-10,1,1,67,67,Catenaria,Catenaria,,,2014-01-29,9,DB/BR,M,,B,,,,Bernardini,Bernardini,Arch Support,Arch Support,,,,,,,,,,"Frankfort Park Farm, Agent ",,,,Cary Bloodstock for No Parole,,,,80000,,,,,T,2014
2022.0,Y,KEEJAN22,2022-01-10,1,1,68,68,Catrageous,Catrageous,,,2010-02-13,13,DB/BR,M,,B,,,,Tale of the Cat,Tale of the Cat,Frozen Treat,Frozen Treat,,,,,,,,,,"Vinery Sales, Agent for Spendthrift Farm LLC ",,,,"International Equities Holding, Inc.",,,,45000,,,,,T,2010
2022.0,Y,KEEJAN22,2022-01-10,1,1,69,69,In the Weeds,In the Weeds,,,2021-04-30,2,B,C,,Y,,,,Preservationist,Preservationist,Catsadiva,Catsadiva,,,,,,,,,,"Frankfort Park Farm, Agent ",,,,Out,,,,0,,,,,T,2021
2022.0,Y,KEEJAN22,2022-01-10,1,1,70,70,Celebrate Now,Celebrate Now,,,2009-03-13,14,B,M,,B,,,,Street Cry (IRE),Street Cry (IRE),Dance Swiftly,Dance Swiftly,,,,,,,,,,"Burleson Farms, Agent ",,,,Sequel / New York,,,,13000,,,,,T,2009
2022.0,Y,KEEJAN22,2022-01-10,1,1,71,71,Celestial Storm (IRE),Celestial Storm (IRE),,,2012-04-22,11,CH,M,,B,,,,Galileo (IRE),Galileo (IRE),Heart Shaped,Heart Shaped,,,,,,,,,,"Timber Town (Mr. & Mrs. T. Wayne Sweezey), Agent for Highfield Farm",,,,Ricky Lee Buckley,,,,15000,,,,,T,2012
2022.0,Y,KEEJAN22,2022-01-10,1,1,72,72,Magic Valentine,Magic Valentine,,,2021-02-14,2,CH,F,,Y,,,,Good Magic,Good Magic,Celestial Storm (IRE),Celestial Storm (IRE),,,,,,,,,,"Timber Town (Mr. & Mrs. T. Wayne Sweezey), Agent for Highfield Farm",,,,Jasquez Bloodstock,,,,40000,,,,,T,2021
2022.0,Y,KEEJAN22,2022-01-10,1,1,73,73,Celtic Cross,Celtic Cross,,,2006-03-14,17,CH,M,,B,,,,Giant's Causeway,Giant's Causeway,Symbolic,Symbolic,,,,,,,,,,"Royal Oak Farm (Damian & Braxton Lynch), Agent ",,,,"R.N.A. (72,000)",,,,,,,,,T,2006
2022.0,Y,KEEJAN22,2022-01-10,1,1,74,74,Di's Surprise,Di's Surprise,,,2021-04-09,2,B    ,F,,Y,,,,Preservationist,Preservationist,Chickasaw Gal,Chickasaw Gal,,,,,,,,,,"Vinery Sales, Agent XXX ",,,,Thoro Ventures,,,,30000,,,,,T,2021
2022.0,Y,KEEJAN22,2022-01-10,1,1,75,75,Clearly Smashing,Clearly Smashing,,,2018-04-13,5,B,F,,BRP,,,,Exaggerator,Exaggerator,Giant Win,Giant Win,,,,,,,,,,"ELiTE, Agent ",,,,Out,,,,0,,,,,T,2018
2022.0,Y,KEEJAN22,2022-01-10,1,1,76,76,Scarlet's Dream,Scarlet's Dream,,,2021-03-30,2,B,F,,Y,,,,Mitole,Mitole,Cloud Jumper,Cloud Jumper,,,,,,,,,,"Sequel New York, Agent ",,,,Out,,,,0,,,,,T,2021
2022.0,Y,KEEJAN22,2022-01-10,1,1,77,77,C'Mon Feet,C'Mon Feet,,,2010-04-04,13,B,M,,B,,,,Purge,Purge,Princess Willow,Princess Willow,,,,,,,,,,"Buck Pond Farm (Douglas S. Arnold), Agent II ",,,,"Forever Spring Farm, LLC",,,,40000,,,,,T,2010
2022.0,Y,KEEJAN22,2022-01-10,1,1,78,78,Killer Collect,Killer Collect,,,2021-04-13,2,DB/BR,C,,Y,,,,Collected,Collected,Comforter,Comforter,,,,,,,,,,"St George Sales, Agent IX ",,,,Biz Bloodstock,,,,70000,,,,,T,2021
2022.0,Y,KEEJAN22,2022-01-10,1,1,79,79,Consulting,Consulting,,,2014-01-22,9,CH,M,,B,,,,Maclean's Music,Maclean's Music,Family Plan,Family Plan,,,,,,,,,,"Vinery Sales, Agent XXXII ",,,,Glen Hill Farm,,,,60000,,,,,T,2014
2022.0,Y,KEEJAN22,2022-01-10,1,1,80,80,Corey Scores,Corey Scores,,,2016-05-13,7,DB/BR,M,,BP,,,,More Than Ready,More Than Ready,St Francis Wood,St Francis Wood,,,,,,,,,,"Taylor Made Sales Agency, Agent XXX ",,,,"Bradley Thoroughbreds, Agent",,,,19000,,,,,T,2016
2022.0,Y,KEEJAN22,2022-01-10,1,1,81,81,Corey's Holiday,Corey's Holiday,,,2014-02-19,9,B,M,,B,,,,Harlan's Holiday,Harlan's Holiday,Self Rising,Self Rising,,,,,,,,,,"Sequel New York, Agent ",,,,Usquebaugh Stables,,,,10000,,,,,T,2014
2022.0,Y,KEEJAN22,2022-01-10,1,1,82,82,Costa Del Sol,Costa Del Sol,,,2015-03-18,8,DB/BR,M,,B,,,,Istan,Istan,Pocho's Dream Girl,Pocho's Dream Girl,,,,,,,,,,"Hunter Valley Farm, Agent ",,,,Out,,,,0,,,,,T,2015
2022.0,Y,KEEJAN22,2022-01-10,1,1,83,83,Don't Touch,Don't Touch,,,2021-05-08,2,CH,F,,Y,,,,Flameaway,Flameaway,Costela,Costela,,,,,,,,,,"Vinery Sales, Agent XXVII ",,,,Out,,,,0,,,,,T,2021
2022.0,Y,KEEJAN22,2022-01-10,1,1,84,84,Countenance,Countenance,,,2015-05-04,8,DB/BR,M,,B,,,,Bellamy Road,Bellamy Road,Stirling Bridge,Stirling Bridge,,,,,,,,,,"4M Ranch, Agent IV ",,,,"R.N.A. (37,000)",,,,,,,,,T,2015
2022.0,Y,KEEJAN22,2022-01-10,1,1,85,85,Malibu Barbara,Malibu Barbara,,,2020-04-25,3,CH,F,,BP,,,,Malibu Moon,Malibu Moon,Count to Three,Count to Three,,,,,,,,,,"Taylor Made Sales Agency, Agent LV ",,,,Shannondoe Farm,,,,30000,,,,,T,2020
